time,size,sex
1496.4505872452053,613,M
1798.850287429393,9,M
1958.9411922583367,318,M
1642.0225667253076,52,M
1415.4069000105856,31,M
1884.582594230703,108,M
241.13549508121255,15,M
1349.857641531265,5,M
1743.0486680309496,27,M
1128.4574543275028,4,M
1991.5675137324204,591,M
730.4835036367856,15,M
1620.5969900253806,203,M
949.0135375689297,20,M
1809.9602377163428,11,M
1977.8311485313322,8,M
1927.8182610752106,25,M
1729.831998213137,6,M
1993.6167331357528,42,M
1667.1043802687182,15,M
1853.1372912040463,19,M
259.9057634046826,15,M
1642.7595738438854,6,M
1846.2728726154755,203,M
813.883134907845,14,M
1922.3994938210974,600,M
1938.0067533811916,376,M
1895.86998213157,433,M
1366.3905103592763,268,M
22.1282680555919,5,M
200.13011929186223,19,M
1984.742553510829,646,M
1935.6753370143952,635,M
1878.984076236671,41,M
1945.2049884016144,33,M
1924.1149686810963,109,M
1936.943450353766,203,M
1801.5631819811995,184,M
1532.6911685529753,5,M
599.1605323567975,10,M
1986.500270770146,227,M
1790.0002871078934,189,M
1971.4436280748916,154,M
617.4614441990066,15,M
1990.7594236518537,342,M
1941.5174059828018,392,M
1929.8106250108694,653,M
1982.536118159612,460,M
1951.9489410812819,354,M
1920.6122044534825,36,M
1990.6162123971963,393,M
1632.3160414154647,7,M
1940.2774055710963,494,M
365.640168360734,3,M
1998.7202476587308,137,M
1912.834429253396,285,M
1982.8961175276881,309,M
1822.7830368764771,57,M
1655.480659816448,337,M
1206.4018181134475,41,M
1331.099111390212,36,M
1978.3176578105313,532,M
1765.064009550062,23,M
1990.06338850035,31,M
1989.6023488635642,334,M
1981.464544422645,184,M
1728.7093476496248,22,M
1465.5818345717441,95,M
0.0,1,F
458.1017896682013,39,F
1415.475620327776,27,F
1218.4312332586906,5,F
1304.2810466957292,27,F
1952.1828207628273,null,F
1975.9004117675668,246,F
616.2273666049805,14,F
1887.9933656740297,227,F
1926.019385261533,null,F
1969.8308451202954,null,F
225.10010164599984,19,F
1456.3417859885885,41,F
1842.698657221544,131,F
1939.4612008179715,388,F
1982.2706314200702,192,F
1743.2046828905727,184,F
1700.0724989463288,15,F
103.9201592325449,39,F
1881.4090063818578,3,F
1930.3344879475112,201,F
1941.816409198977,null,F
1781.5844245249014,69,F
1872.8704583148103,32,F
1904.6833302216146,null,F
1851.9059614191808,234,F
1446.6105373694038,39,F
1884.1616430332563,627,F
1616.2332674906338,null,F
1445.3547641049706,null,F
1920.0893053376476,42,F
1694.2560471431675,108,F
1988.6498467700594,null,F
1959.0387965770708,null,F
1952.3543538811148,null,F
1971.2134587751123,null,F
1263.0110588464686,null,F
1832.9333877680515,null,F
1515.6941462643524,46,F
560.2510424135311,211,F
1992.1491833657326,null,F
1763.316309919308,null,F
1452.1726424298947,null,F
1941.2570418967143,572,F
829.3211552357521,268,F
1610.6729009239295,77,F
1238.5752704856761,39,F
1987.4627165719485,null,F
1495.9831994486115,6,F
1954.2551642935773,327,F
1624.1485257395195,15,F
1949.324153545048,null,F
1954.4908686577926,null,F
130.316440372244,19,F
1269.3540541069012,211,F
1885.132155209308,69,F
1924.960642653616,null,F
1990.2432779980568,null,F
491.4390309844522,10,F
1836.4661934571784,10,F
1966.6470648908546,null,F
1778.3917767184732,null,F
1994.654900778323,null,F
1923.9362409838086,275,F
1786.9921848813763,4,F
242.27013986887295,19,F
1937.977835656774,null,F
1330.059261546922,25,F
1772.3226389019069,77,F
1829.6544111312587,329,F
1069.0040645532722,409,F
1954.11849479367,null,F
1956.9720687878485,null,F
1836.8483169199108,215,F
1125.4080350710244,27,F
1810.0965730843955,168,F
1991.1938584856105,null,F
1685.6803318214786,174,F
1534.9726237475688,30,F
1841.0760501877362,189,F
1773.0578675058962,49,F
1744.3995245740257,276,F
1978.5942646886922,null,F
1998.8191249893932,null,F
536.2921706344679,15,F
1842.4370796862374,491,F
1915.337132466316,59,F
1512.6799217229243,25,F
1950.762555087033,38,F
1974.865988031846,127,F
1924.8578160202676,null,F
1868.934516436552,106,F
990.6878113795188,14,F
1951.5148352095212,418,F
1796.3990822718781,3,F
1945.3595696784546,null,F
1902.284257674432,261,F
1961.7857702136857,55,F
1959.7848115653362,null,F
1975.282296521553,93,F
1997.449982499583,null,F
1742.4458309532024,null,F
1847.994185832574,41,F
1713.0893058398922,95,F
1210.122845122794,10,F
1584.1884809537992,613,F
1438.1414852659825,36,F
1524.4015173450387,7,F
1945.7367736689139,548,F
378.2066174684691,15,F
1954.6128991768744,null,F
1924.9452076195334,585,F
942.7713005438454,14,F
1939.3450706223557,477,F
1007.6419893756503,27,F
1124.8601427698873,null,F
1993.7213104615166,null,F
524.6551036328274,2,F
1934.3510905111382,37,F
1749.0670558390086,26,F
1738.3070300248867,49,F
1970.5120323807967,null,F
1859.3448104248773,650,F
1996.6772790920295,null,F
1991.792719514208,null,F
1994.530153770614,null,F
1915.674727442987,210,F
1898.930168832054,95,F
844.1707185632791,5,F
1938.0491794573622,null,F
1064.5667779754774,39,F
1969.9368493642478,159,F
1762.088870012713,211,F
1776.9861550844182,6,F
1984.3500817992367,null,F
1965.2173347618645,41,F
743.8582261138149,268,F
1411.2776124223221,9,F
1888.2227209201208,2,F
1828.4677693945732,44,F
1760.5371197062068,18,F
1992.1097901303428,null,F
860.713234265854,27,F
1073.834127213949,19,F
1895.7792234329963,null,F
1972.7021201612663,374,F
1928.2486784507764,190,F
1924.4617419403182,39,F
1996.9575413115215,null,F
1884.2610306587746,8,F
1965.2389206320058,null,F
1873.275977521935,238,F
1953.1292820492722,207,F
1949.5697541802463,28,F
1976.8741591424127,111,F
1116.0656500632035,22,F
1636.14551448737,10,F
1624.944297222788,36,F
1413.3035276277524,25,F
1423.9850456165404,10,F
1962.4676689736677,null,F
1999.7303524491824,null,F
1912.1101866069334,491,F
1073.7517712260083,15,F
1945.554548760755,null,F
1988.890068692031,null,F
1797.8795497314609,99,F
1918.9832983202261,20,F
1944.1340561662205,null,F
1146.6512913568288,14,F
1954.6916550441845,122,F
761.6256675385109,20,F
1550.559554570447,17,F
683.2476193543492,2,F
16.384853275300756,19,F
1652.3548355379091,613,F
1986.7546051924755,null,F
1906.6092744218035,345,F
1470.8554436575143,6,F
1875.619700737109,11,F
1144.0030004141681,null,F
1956.4522853625397,311,F
1932.758055780818,24,F
1992.7394189923561,null,F
1916.5983498296619,357,F
1999.4348095499088,null,F
1933.8041489202008,35,F
1667.1944858354943,8,F
1679.8370578798078,59,F
1941.9161491089733,null,F
1954.9108260779371,109,F
1678.3339594220902,19,F
1029.256736656684,15,F
1981.3236464129798,null,F
1934.9964648407852,null,F
1999.1427403795253,null,F
1896.9240041344924,null,F
822.2611173356185,27,F
1298.8595078238409,5,F
1286.3721937002094,22,F
1925.2191691589894,78,F
445.00920636283684,14,F
1933.0187892285721,null,F
847.455744327728,15,F
179.81666290109172,2,F
1954.2729485681812,null,F
1972.4982505294638,null,F
1944.8565774979274,null,F
1989.6661246518888,null,F
1966.4582113035142,568,F
1833.6171109003526,169,F
1940.9869792121947,null,F
1788.7229164982768,499,F
1965.4884982237463,322,F
1983.513061227298,null,F
636.3536859870115,15,F
1883.9902987525963,null,F
1950.4383651769433,null,F
1663.9713318046743,3,F
1729.2136832556384,null,F
509.55288638999497,4,F
1901.4799100324649,17,F
1927.7106385817024,117,F
1691.729946789823,2,F
1712.4822427994416,6,F
1995.9268975990497,null,F
1808.936619995817,null,F
1483.5958191380892,276,F
1111.7937158754378,41,F
1969.6369769194023,null,F
1881.1395262849317,50,F
1778.186503730002,491,F
1973.8072426716833,469,F
1942.7681789774906,null,F
1947.6209772498512,null,F
1745.083376857754,46,F
1994.0862686819942,null,F
1806.0467138251001,80,F
1984.221582116986,null,F
1956.381509096947,null,F
1836.735948004727,52,F
1955.605733962392,null,F
1658.944556487944,9,F
1004.198476490871,409,F
1611.0399862872328,276,F
617.8809526771702,4,F
1997.1482583603529,null,F
1453.1416651004654,null,F
1966.7767904161094,null,F
1992.5616809806522,null,F
272.319033693161,39,F
1954.3993747801214,212,F
1993.1490976908392,null,F
1168.9779277876814,2,F
1799.1015942658985,31,F
1929.7297116256482,null,F
1673.0795338082157,32,F
1838.5671297138392,23,F
756.9277390950865,14,F
1905.0995620762708,null,F
1735.501159506852,20,F
1977.5420239763062,null,F
1941.8640789822452,32,F
888.1772188027751,211,F
1875.251786689779,null,F
1900.942482103139,18,F
1870.3988975510538,124,F
1953.767869091286,430,F
1942.7871104075184,null,F
1684.970105190837,276,F
1542.0777834849343,82,F
1525.4403944575997,16,F
1998.3631482667813,null,F
1595.7725105930563,41,F
1959.3127302257915,null,F
1852.6507293849302,null,F
1954.6383299062604,271,F
1936.7056273452608,null,F
1609.0896294276813,39,F
330.87631920272116,14,F
1981.8102264745505,null,F
1910.4719271012705,14,F
1163.23743561467,null,F
1762.784138894604,174,F
1991.5183118748976,null,F
1806.7295842154413,61,F
1780.106077842344,132,F
1736.7839804195057,61,F
1932.8826612091414,27,F
602.5673667067348,27,F
1954.0339080524814,null,F
1704.0680942775211,61,F
1874.6537600826077,203,F
1919.121191337985,268,F
1995.1068105801585,null,F
1109.7719642126403,4,F
1385.910864863508,409,F
1919.203242631816,168,F
1965.125718003694,null,F
1884.3561010429112,168,F
1820.0941119901638,46,F
1547.9407643616057,211,F
1988.7561774822682,null,F
1984.7333847554198,null,F
1790.867042596462,59,F
1869.6807676980259,134,F
1983.8514281140478,null,F
1384.981883442055,null,F
1858.297846854125,52,F
1815.9336438656221,16,F
1416.8640588155176,36,F
1866.201959279825,332,F
1649.8369570214625,39,F
1494.0708072330278,2,F
1868.8121318368362,409,F
1932.7847826432221,210,F
1902.9584722502136,null,F
1961.3207178822659,436,F
1598.2550031193505,203,F
1984.3359529899997,null,F
1723.3829445838003,null,F
1942.2891744098754,61,F
1955.713438542563,null,F
849.1339062342045,2,F
1656.487818204222,372,F
1947.9423066146376,593,F
729.5154038435278,211,F
1919.5281440391345,411,F
1788.8916769633788,15,F
1077.0084850409257,22,F
1890.9300116513718,7,F
1574.0596139674387,27,F
1239.2341994305866,14,F
1468.3558145385848,3,F
1926.239689782767,null,F
94.59248265370881,2,F
525.2527674595345,14,F
1953.1006562714147,238,F
1756.2753242951067,172,F
1976.5937357039954,null,F
1997.0640518739847,null,F
1930.5337808998179,null,F
1996.9961731800406,null,F
1730.0085170568284,41,F
1863.4076205571464,60,F
1982.3476940571622,null,F
1962.0954722637287,null,F
1808.3495284119388,24,F
1910.0935470834374,288,F
1960.2634346514421,null,F
1821.1629841031618,65,F
1752.598751037269,32,F
1589.4382295054652,14,F
1631.551277058972,268,F
1952.9513331406645,null,F
1808.715217314762,203,F
1666.4813619070485,22,F
1542.0193969052245,276,F
1689.9432822576782,46,F
1163.0195454692666,36,F
1830.8920132398487,168,F
127.3809358780664,2,F
1997.3850489899794,null,F
1996.0564198049628,null,F
1888.0211814950483,271,F
419.60877918691983,20,F
1790.8491858910486,null,F
1183.5495697985707,27,F
38.862496987423846,3,F
1975.9770797553238,null,F
1718.2436092942348,26,F
1793.8881424125298,563,F
1570.717596467234,31,F
1949.44672963885,16,F
1776.2361330966587,32,F
1911.0603182228817,82,F
1989.7387249069316,null,F
1545.2807935057192,39,F
1931.316004934327,null,F
1986.4491430152773,null,F
1239.6512154790173,19,F
1731.1281746792406,39,F
1945.995798014521,null,F
1999.485164429158,null,F
1370.337885363342,27,F
1985.7698273551728,null,F
621.1170366572549,20,F
1312.249673752589,19,F
1971.0552715477245,460,F
1918.2246774805024,null,F
1967.1661543796265,null,F
1073.5398089573334,4,F
416.4233691628652,41,F
1940.9371830577456,634,F
1891.3922494420908,64,F
1901.1933484121248,77,F
1978.5473655597568,null,F
1972.864964988595,null,F
910.2476909460487,15,F
1527.0818927542564,174,F
1242.396228366046,15,F
1686.893993092448,36,F
36.50322757844792,19,F
1959.9700475154139,359,F
1938.2162157286464,290,F
1280.2887040321891,31,F
601.5705450882587,4,F
1914.111657246772,188,F
1783.2616971874152,52,F
1107.7595376229135,null,F
1240.61132686766,5,F
1754.359733197275,3,F
805.0401914037465,2,F
1926.500926501708,null,F
1895.523329078177,16,F
1857.7541018951774,329,F
1658.6705230524494,11,F
1966.5452568306998,268,F
1728.1531571563887,211,F
1971.427496698626,null,F
1916.415980537749,94,F
1943.905132674057,null,F
676.0636945497282,41,F
1967.6865640016576,null,F
1836.988884693895,61,F
1879.5587307624078,56,F
1782.647989366376,203,F
1671.2521194725116,31,F
1845.3287738373995,65,F
1950.959024542226,7,F
1949.7083453124328,null,F
1973.7214021154077,144,F
1534.506460949176,126,F
1678.459692130928,95,F
1956.942602403945,null,F
1973.8555536411704,null,F
1900.3595028446814,15,F
1988.136257166298,null,F
1712.6000785247038,372,F
1827.1442814720795,104,F
1935.8590951363933,229,F
1058.04085233988,null,F
1986.5549141859665,null,F
326.898592681364,15,F
1276.2369454653951,19,F
1143.3650733154902,268,F
1832.4992825677682,null,F
1959.3281075975508,498,F
1999.890783436834,null,F
846.4001510218744,39,F
865.9063041210536,4,F
1850.8141084292972,31,F
1942.1999892473245,null,F
1731.451789232792,82,F
1963.9037113950542,231,F
1978.254680417591,null,F
1992.6598490150543,null,F
1896.657379164864,409,F
1694.9016815468178,30,F
1972.5482060870193,null,F
1415.2763855631788,77,F
1981.3118595107867,null,F
1671.5814325166505,23,F
1850.2677376141587,135,F
1684.2307202901652,184,F
1513.7516654376898,126,F
1269.9713659105123,41,F
1848.580122978173,237,F
1596.701657417213,9,F
1981.8486199850422,null,F
1235.0890226395945,21,F
1583.3676856037848,211,F
898.9553506047017,3,F
267.9670203617997,5,F
873.2903954052229,14,F
342.190952702973,41,F
1959.4808706486713,null,F
1956.7962408052247,null,F
1905.2216486344741,495,F
1691.3147813850912,20,F
1522.0820222417747,77,F
1888.3022033166985,29,F
1951.4546511350138,null,F
1967.684542349784,null,F
1808.7567324083052,104,F
1522.3405197101108,41,F
1770.8449093181887,null,F
1876.187504036561,null,F
1991.6027254302119,null,F
974.6353497949046,409,F
1072.123737913964,211,F
499.72499507382236,41,F
1913.4413299790808,474,F
1772.349059473544,337,F
1971.4187461782833,null,F
1896.5513041760678,231,F
1966.9088715616842,null,F
1953.2218161619628,66,F
1952.8772458376745,159,F
1585.171787421215,268,F
693.7176165092486,19,F
1922.283092552353,80,F
1946.6199042527048,461,F
1985.6095374123336,null,F
1112.7506962516234,268,F
931.7922220520127,3,F
1905.8891616634596,66,F
1943.9308642489777,305,F
1515.3131843290944,59,F
1069.7289920323813,2,F
1591.1815534369016,39,F
1694.6367173906951,10,F
1981.5199924211788,null,F
1977.745327712254,null,F
1918.3439781247212,8,F
1849.108619309029,80,F
1944.9862387558126,null,F
1967.7383692895269,null,F
1963.1329907886884,null,F
1700.6643002786777,19,F
1885.0783857564893,null,F
1933.0258015318407,null,F
1624.7145052631377,52,F
1693.5713309495957,82,F
1647.9727638243755,25,F
1967.793558458323,null,F
1980.8588673637648,null,F
1913.1112855330123,null,F
568.6987587043797,27,F
985.6419790665184,2,F
1970.9332142884764,null,F
1906.365286378612,null,F
1875.2980307387404,35,F
1972.0617306571157,null,F
1924.3486815792357,164,F
1740.5593193471152,5,F
1296.6166624077382,21,F
1841.598021669905,14,F
1959.724803956131,null,F
1932.274150454933,470,F
1732.0332217528182,null,F
1943.7999652460333,null,F
1562.4910844967592,22,F
1996.5536351752016,null,F
545.9255056163446,2,F
1934.0399134571508,null,F
1936.0633414424608,null,F
1879.7981552120195,25,F
1961.9341345463083,null,F
1879.8281368836701,329,F
1974.9509555911154,null,F
1874.6626019948237,19,F
619.1474286617453,211,F
1240.464556337733,41,F
1986.9139086091695,null,F
1798.334193713734,211,F
1938.2393478116007,299,F
1654.6657879760821,16,F
1971.793826992417,123,F
1960.888262487279,null,F
1383.4012131370648,10,F
1990.9415184057723,null,F
1259.2216983826256,39,F
1998.5844397274109,null,F
1983.506879155903,null,F
1962.2755005819506,null,F
1963.3385313223919,null,F
1969.2706006466497,null,F
1885.645459480936,109,F
1992.4548153947817,null,F
1102.6583989436183,null,F
1971.1253928147337,null,F
1909.646239344652,563,F
1917.7326937188816,null,F
365.39769845846246,19,F
1931.373457621152,514,F
1187.286390689043,613,F
1953.1758232375294,19,F
379.30084039098875,41,F
1212.237935644948,39,F
1988.6134778849114,null,F
1586.2715662903802,20,F
1816.6754879692028,null,F
1228.8070567640118,211,F
1677.089674881893,21,F
1579.5903210239849,276,F
1923.0383364594559,499,F
1136.125607887061,null,F
1952.661501704829,563,F
1728.5614646646252,79,F
1978.7906943534,null,F
1269.427009850083,77,F
1560.373513667393,16,F
1966.4697583961904,320,F
1647.3244910021926,21,F
1949.3792617812096,null,F
724.0543246186227,41,F
1793.3553778071855,8,F
1972.4544456569106,null,F
1570.1922799506497,14,F
1952.3598066309503,174,F
1483.1699626579075,30,F
1982.831866939359,null,F
1896.3037238811005,103,F
1998.562507847048,null,F
1046.6054983697052,19,F
1881.2768103472324,57,F
1767.6666925743257,499,F
1968.7981581632296,null,F
256.72173907570175,20,F
1817.3656839488285,51,F
737.1404822836364,3,F
1476.3550493261032,4,F
308.1267621809102,20,F
1984.0603272256799,null,F
806.0535913054495,10,F
1933.5780677463345,null,F
79.53372986079414,5,F
1672.391820364398,18,F
1263.3616080437305,14,F
1623.2075473624668,4,F
1955.8983279745983,null,F
1014.2626404902686,268,F
1579.7578948052642,21,F
1948.6187950654557,null,F
1933.976280034592,207,F
1984.4915031743171,null,F
1972.0965001566603,124,F
1593.130956274383,17,F
560.1093202107836,3,F
1727.7865796057386,126,F
1935.3775916785087,329,F
1981.6475879189402,null,F
1942.352819036887,130,F
173.694291735234,4,F
1898.0138427675452,65,F
1977.8191536183083,null,F
1969.4153893336866,null,F
1953.7510811592936,null,F
1854.3825363636329,57,F
1983.1515615320034,null,F
1943.2227147715735,98,F
1154.4110956367033,39,F
942.7714815026561,41,F
1985.882926219668,null,F
1884.9772792111205,609,F
1987.4516954137762,null,F
1260.2369793575033,25,F
279.62928619759464,15,F
1883.7296104432648,49,F
1930.6037483181506,null,F
1995.9602193487285,null,F
1860.6991611589476,268,F
1143.6283666975453,3,F
1513.7693415364613,8,F
101.78815308152224,5,F
420.0462487388348,39,F
1813.8861114720432,null,F
1960.2105480028736,null,F
1943.347181570575,20,F
1969.212728354312,531,F
1982.1055291017474,null,F
1481.018492990135,211,F
1618.5500773439312,22,F
485.17357349282634,14,F
1981.12507986213,null,F
1818.4141226375332,8,F
1993.376767710695,null,F
1984.0384917789384,null,F
1312.7309845928864,211,F
1919.6635456347526,null,F
1971.4246815204697,null,F
1940.2348380236135,22,F
1967.9103199049,null,F
1981.0260736683595,27,F
1132.8655544288981,19,F
1258.303851344242,27,F
767.1100549174009,10,F
1708.9079095546729,65,F
1896.1570811726706,null,F
1955.6778866395985,208,F
1594.8468423731094,16,F
1956.4597034049852,34,F
1993.8437202402772,null,F
1733.6303987049635,10,F
1844.7035034311311,29,F
1903.7088995680463,null,F
1990.4885168671901,null,F
1862.7014530156628,61,F
1840.52103732692,null,F
1975.652151431401,null,F
1989.2611449058277,null,F
1912.0825260219456,430,F
1804.6909489695845,null,F
1907.2421793419376,null,F
1985.9209838317129,null,F
1913.2317943458447,76,F
1996.3462346418867,null,F
1931.0930141140655,170,F
1969.2873788396328,null,F
1510.7391146284258,30,F
1992.8976734877185,null,F
1768.965184989296,null,F
987.3482030146015,268,F
1574.3552209326729,null,F
1992.9686497013747,null,F
1862.9681577847682,82,F
1979.8992497697257,null,F
1898.679911785098,57,F
287.2539295513454,14,F
1839.9941457879286,231,F
145.64864325255306,39,F
1977.0954938340913,null,F
1971.1006014875982,null,F
1781.0873805458407,51,F
1891.758849337935,244,F
1776.5298344238035,372,F
1898.2067896163041,4,F
1361.6254938721665,8,F
1806.309387302838,null,F
1904.172634258135,null,F
1972.4736698882527,null,F
1941.840380069742,null,F
1964.8632552520478,null,F
1866.0922976601767,48,F
1813.2909685141806,49,F
1993.1500211553341,null,F
1986.8179371812626,null,F
1982.3525743226392,null,F
1771.8604157815791,495,F
1828.7999644296979,11,F
1992.0878877749112,null,F
542.758150119449,5,F
1899.509070512093,23,F
1942.644912531461,null,F
1829.20642242489,185,F
1883.0090059861616,359,F
1963.0948005102089,null,F
1976.596369000623,null,F
1913.5401140973815,46,F
1960.4530907321152,null,F
1433.6400813760142,203,F
1961.4756611652372,null,F
694.7246698354877,211,F
1884.726369610719,78,F
1962.2372187379156,null,F
1953.0473905601534,null,F
1942.509718277344,116,F
1947.805592033477,null,F
635.7059065814544,5,F
1428.291739583484,79,F
1835.428538497281,27,F
1009.8149224984343,5,F
1951.1851179827468,42,F
1923.118026779289,40,F
1977.9666907978221,null,F
1943.514471637766,null,F
1264.8306596464947,15,F
1931.745775697199,244,F
1964.808534263125,null,F
1954.4608924981433,102,F
1918.4146903730677,41,F
939.7177699354818,39,F
1997.1824008892227,null,F
1915.7970909748544,null,F
1668.8969358244067,17,F
1972.4199721166258,null,F
1837.6723044767382,null,F
1982.4640265398248,null,F
1969.973333859016,352,F
985.479330744263,20,F
1952.7135632107115,null,F
1990.9200167911654,null,F
1767.8758877014734,41,F
1898.189340765488,null,F
1935.7270687202895,null,F
1944.516296848076,null,F
1973.1941371650398,null,F
1941.7066832700605,null,F
1972.4740369587773,null,F
1959.9600545235098,null,F
1973.8690174006033,212,F
1981.8850121946944,null,F
1939.3689182380267,73,F
1959.8125531621338,23,F
1521.1559086846098,613,F
1605.6934525553668,5,F
1941.3655118929385,null,F
1974.066223839082,null,F
1962.2913914471594,null,F
82.16006450076377,41,F
1927.1069776287634,null,F
1338.6343992045915,8,F
1716.6155688940707,9,F
1667.252261206152,2,F
1962.6361828714907,null,F
1861.9388209717488,44,F
1663.9339753426564,108,F
1936.936571174033,3,F
1933.64928797238,null,F
1972.5668334035386,null,F
1954.831458734752,null,F
1535.3025632869862,3,F
1621.3365520387931,82,F
1453.0711925750732,14,F
1933.4868978926086,null,F
128.94713637996819,15,F
1960.7942392441007,null,F
1984.7276832006992,null,F
1852.4098908183812,null,F
1791.1824585664185,50,F
1812.353330028852,7,F
1860.7759333016068,17,F
1948.7578708180242,null,F
1974.6007474151238,null,F
1466.0795760397145,203,F
1328.3010094798326,409,F
1866.2584149092802,null,F
1577.2927235233883,74,F
395.661243100151,3,F
1956.399785740566,null,F
1900.5323630239359,null,F
1951.1662077248639,null,F
1744.3140473962173,23,F
1948.1288387800232,null,F
746.5710938668727,15,F
1991.936259568733,null,F
1969.1214780083774,null,F
1936.487109955017,null,F
325.34913383302484,39,F
374.279027202251,4,F
304.09355833362423,3,F
1970.8506159415044,null,F
1456.522271055278,5,F
1972.8286241305705,null,F
1016.0519536916008,2,F
1967.8664997276287,null,F
1949.3481806997152,null,F
1806.8108428644025,172,F
1821.0771503272513,211,F
1919.1135521251088,53,F
1742.3671738403211,108,F
1899.6649261876796,94,F
1247.925284430844,20,F
1879.1394517005806,21,F
1665.5619717514005,null,F
1999.197609181709,null,F
1353.7725594646386,15,F
1821.0539502454405,6,F
1983.4769932083184,null,F
1827.6746173625493,106,F
1907.3184123647623,352,F
1376.5062962261152,79,F
1900.0751385412211,61,F
729.7948359304928,20,F
1934.0291181679754,89,F
1993.453175871459,null,F
1437.0656861329314,6,F
1935.0196353720298,122,F
906.0539592152878,19,F
1918.8299506167102,290,F
1556.8786516792172,613,F
1835.0094214172748,126,F
1976.5797248718272,null,F
1323.9465332968668,41,F
1995.211934632389,null,F
1968.1608767533899,null,F
1178.6404052577761,211,F
1916.7434834729027,271,F
1955.2647026278185,null,F
1897.743015099995,117,F
1940.7743209014377,null,F
613.5388470685266,39,F
1430.9730979323815,2,F
1990.3662188946505,null,F
1920.997143221396,63,F
1992.6582833045422,null,F
1710.7037318842729,276,F
1943.6397027087578,56,F
1966.6634566391665,null,F
498.18820597467146,211,F
1993.8083785961512,null,F
1163.5562191993274,4,F
1595.845221548983,82,F
1528.310114740066,14,F
1997.9530929367486,null,F
1759.8438303824319,491,F
1873.5060311601737,131,F
1283.3792298499322,3,F
1942.4821915449375,null,F
1814.3485777097048,77,F
1993.385528105759,null,F
1686.3270847883402,17,F
1623.8893415540144,11,F
1817.9702474984053,56,F
1546.5081703664055,23,F
1996.689897825215,null,F
1528.6174699746584,49,F
365.79790833852115,39,F
1833.1946185004797,114,F
1993.6244256307111,null,F
1601.1609028588766,211,F
1920.6046687556618,null,F
1985.6976970696178,null,F
1752.3672236472955,69,F
1847.667103430621,563,F
1929.783786604767,null,F
1952.0666999393886,null,F
1900.645044272829,null,F
1952.5776729880713,623,F
204.03643245762413,15,F
624.6464099966048,3,F
1681.147544962786,546,F
1897.147133324033,170,F
1913.6359553479474,null,F
689.0873703226222,39,F
1459.116087851476,36,F
1824.2653059489462,184,F
1721.7633834103237,36,F
1542.6408010330847,9,F
1933.7996154202108,578,F
1970.438909260397,null,F
1831.3109438484994,19,F
1999.538583102263,null,F
1082.7068182690462,null,F
1949.970929490013,401,F
1999.7726679507593,null,F
1974.2270017954365,null,F
1575.7349937665936,36,F
1979.8260508436992,null,F
1987.7924622167488,null,F
1883.1609427858832,39,F
1694.7227634519732,49,F
1953.2630722561605,null,F
1837.6978186408032,132,F
1856.6144034723548,33,F
379.35616479292503,14,F
588.9062015797438,5,F
1887.1362179120279,174,F
314.364762344647,2,F
1820.6987737005434,null,F
817.8094278731786,15,F
1813.696335674257,268,F
1743.362727772826,409,F
37.77923799263294,2,F
1958.2248852395996,526,F
1538.3878108311208,59,F
514.3816317362622,3,F
1951.7839774853117,null,F
784.411615813948,3,F
1638.9237981079252,32,F
1903.0522719193214,60,F
1966.4742706192142,null,F
1240.812514066105,36,F
986.9261706424409,211,F
517.6377985975151,20,F
1900.1065247525414,27,F
1967.4673747876425,195,F
1851.225421689284,null,F
1794.057201198302,372,F
597.6146618000363,2,F
1989.8885757627686,null,F
1886.6188191811646,211,F
1962.463007863746,493,F
1931.9309918069853,279,F
1805.5445337440617,33,F
1734.6775541957093,65,F
1987.9021432391512,null,F
1945.7021413136831,591,F
1951.737909619073,null,F
1780.9590743231483,546,F
915.7420442438508,39,F
1878.8012641594125,116,F
1981.6236425051145,null,F
1991.249510473016,null,F
1457.8201499082516,17,F
1955.3356404794802,334,F
1961.2076904706917,null,F
1999.6489426605294,null,F
1665.837687032813,14,F
1958.7158053296112,333,F
1991.0737392545648,null,F
1569.5937626119971,10,F
203.86640181437792,14,F
1510.3687686819078,409,F
33.64526277987095,4,F
1947.333106425698,544,F
1769.6340528833075,61,F
1962.144003749387,null,F
1472.5649818208542,15,F
275.26377161489,3,F
713.6071083862965,2,F
1793.004586517991,25,F
1920.7710735575572,460,F
917.0994726411827,14,F
1983.375663996141,null,F
595.4051752817737,41,F
1875.0024233219447,215,F
691.8255398198781,14,F
1121.7902015508594,2,F
570.9392924972681,41,F
1971.4334996659056,115,F
1995.6727381726694,null,F
1327.597941020603,14,F
1921.3401334553396,591,F
203.32887684489612,5,F
1937.4498050842087,489,F
1975.5662330236307,null,F
1917.1826714128244,159,F
1949.0175968523579,null,F
1148.3836611506126,22,F
1679.333487196216,52,F
398.9617517592727,20,F
1916.0405450082599,null,F
1334.8512796114542,211,F
1419.9318027952902,211,F
957.844188111312,5,F
1892.60782050059,null,F
967.6273008784676,4,F
932.6813945849149,27,F
549.2577082353573,14,F
1789.755262702819,null,F
1362.220676450321,14,F
1927.5412972356758,86,F
1553.5749820365577,108,F
1939.2988532501504,null,F
1944.1950971224674,126,F
406.5085083677556,19,F
1949.3512545488354,null,F
1998.0948329096948,null,F
1927.2632473237375,227,F
1957.2410447321581,76,F
1925.0445483848077,31,F
197.47054962016014,41,F
1900.0963021663456,124,F
1942.648915685793,null,F
1651.2796648282078,23,F
1988.1867940007223,null,F
