time,size,sex
17946.099286672867,120,M
19877.00147457456,672,M
19617.648362151936,3026,M
5451.528053210248,9,M
12087.953824659831,58,M
19806.592706464515,3276,M
19913.710800095345,7241,M
19775.550470072965,702,M
19702.33916119528,276,M
1783.759681457165,5,M
18646.32146716704,70,M
19894.669513722703,9,M
12319.593753300125,724,M
19925.318534782797,2287,M
19070.819581339634,88,M
19253.22004281855,1053,M
19977.739403353266,4784,M
17734.60581164529,101,M
19275.4236911369,25,M
19913.734143062844,1040,M
19783.88842252938,217,M
14910.169999419082,103,M
1022.6679573333294,58,M
19424.782815278217,287,M
11343.336529563176,3,M
19483.960953272508,587,M
19967.437261613923,3466,M
19928.387143866876,876,M
17891.0536355294,286,M
10101.4834877222,64,M
16033.746468602843,38,M
16463.92425455881,3,M
19806.567934196883,1470,M
19968.13093430167,2407,M
19193.963372643346,552,M
19551.313218771276,429,M
19714.56167198725,167,M
19173.762418941424,292,M
14442.098018897781,39,M
19993.171747410193,5547,M
8995.287982813996,153,M
19224.27022175455,48,M
4720.067521191141,52,M
19638.2807346515,456,M
19382.24134951559,150,M
17256.023581261394,7,M
11543.780688854247,2,M
19986.857770386872,352,M
17479.014624443476,442,M
19422.221878862038,514,M
17552.313228261843,787,M
19747.48450992268,1078,M
19867.607720405602,292,M
18502.979733229164,51,M
19989.81167598605,6648,M
18503.128449331525,547,M
9113.944584193747,131,M
17073.860199215836,217,M
3437.6783506620054,52,M
19485.0275853633,1542,M
3070.913093354512,6,M
19964.673685729966,7406,M
18141.026048600186,74,M
6086.236580667123,5,M
19453.035843870584,172,M
19965.050680849603,1481,M
17571.056768931656,344,M
18482.46050735428,2,M
19853.198478566897,1076,M
19429.79427565539,1241,M
19730.63108385157,542,M
19823.63459310321,5667,M
19994.621754153224,1013,M
17449.57149535034,5,M
19959.888904389758,568,M
19898.499012503446,4485,M
19954.317156689434,73,M
14395.29492694115,21,M
19648.237208541996,45,M
19912.37198808637,768,M
3170.8689768181266,58,M
19755.252044388333,1109,M
19954.129433772294,2197,M
17980.1334659226,128,M
19885.138511677018,2346,M
19665.210565074554,249,M
19131.20749575996,2933,M
17882.546010767932,103,M
12823.652289967718,387,M
19583.643293998,176,M
19354.261164414584,894,M
19672.241729003297,115,M
19945.424339995374,5474,M
19987.090167733913,7379,M
17879.778259062736,19,M
9774.428083002025,5,M
18901.833337905464,777,M
19519.948029519972,705,M
15650.750452070115,326,M
13934.751686171974,153,M
8750.50188345107,9,M
19991.988173746762,6633,M
19974.968003467646,7430,M
17964.97231938299,57,M
7925.280980451489,131,M
19680.40934053826,1603,M
19810.584205293755,3835,M
19941.98049333281,6076,M
17309.710495290474,52,M
19311.72288685538,761,M
19347.00352942908,38,M
19940.89298033445,1274,M
2223.5316217482805,10,M
19984.391616156863,7187,M
19073.992710003884,652,M
17127.4575091272,12,M
10748.16461030267,51,M
17549.280829780695,217,M
19405.257732435457,392,M
18946.66987061243,105,M
13846.41205192709,55,M
19972.703213008943,1929,M
15818.272458385865,3,M
19954.33268775503,1191,M
18969.030623630853,604,M
11383.623990211432,4,M
19689.209541307708,187,M
15606.71626776052,7,M
17888.248336850127,161,M
15101.071956266613,39,M
19968.355451730113,5184,M
10497.300944883047,6,M
18809.9270326275,877,M
19936.13818884149,5357,M
19252.190822685003,137,M
11730.138360499597,59,M
18905.04268155962,675,M
6025.9235060368155,58,M
18744.550975486316,326,M
18658.46786747476,431,M
19974.19603268142,1718,M
7665.844361512701,22,M
15752.982992017822,198,M
18916.2877427804,353,M
19937.711033667736,1467,M
19983.627844586157,4002,M
18931.38644943116,519,M
19650.481794423842,610,M
16179.737738768423,498,M
4913.016151648419,15,M
19939.130475166396,1954,M
18221.09802870362,271,M
19965.60714460005,4192,M
19756.018895354864,2702,M
19965.83922229054,2603,M
19913.181404184736,2456,M
17289.992090760064,9,M
19740.612618401974,313,M
19927.096573347088,13,M
18873.43588713704,31,M
11973.241055262362,131,M
19892.169061212506,1834,M
19248.128125754643,174,M
19821.96366866446,6867,M
13793.45609798448,22,M
19888.937976309764,3159,M
19918.159991007786,3680,M
19695.431193114448,1542,M
19987.054576717914,963,M
19974.258051306206,3639,M
14389.210877809097,64,M
19982.777244954937,2445,M
18677.683158196298,25,M
12488.089038567612,7,M
19583.55135988153,672,M
19942.776157251814,3607,M
19401.024190392727,558,M
19658.212401396642,211,M
19719.856458950482,3161,M
19672.470958635513,5602,M
19936.292537780955,6361,M
17636.519956079974,249,M
19498.539805446668,115,M
19797.937282096078,484,M
19972.239287245156,205,M
18404.29753835654,51,M
15050.5316288226,20,M
11139.187990004155,26,M
16317.587071698896,25,M
15488.634347297451,1181,M
19964.98286848704,2459,M
19959.044702056603,7468,M
19849.198021989574,490,M
18009.03294758498,8,M
19884.762463813106,665,M
19835.80076188146,1565,M
19927.70431250757,5548,M
19717.674993709083,1744,M
18778.748846554794,153,M
19756.508720494632,391,M
19756.778105532157,10,M
19879.08860859281,567,M
17826.750219770936,5,M
17625.666082193533,102,M
19318.81287013897,633,M
18836.908745750596,5622,M
15746.14186719602,2,M
19801.03226849897,432,M
19046.895158158608,725,M
18409.6218213025,33,M
5319.920210538292,4,M
18657.76876226912,1181,M
19956.244315979846,278,M
17684.63839417353,42,M
19966.717845242965,4074,M
17626.89675496598,64,M
5020.532716415586,9,M
19892.693659942415,2125,M
17890.663786323636,78,M
19783.278997697846,398,M
19593.116611233905,364,M
11888.315716499195,17,M
14528.510748461991,263,M
19973.12924990697,2435,M
18930.01737708045,263,M
19888.61827668526,1171,M
18239.96635668451,120,M
19123.318398578358,711,M
19895.98637007124,4934,M
15877.528966198579,55,M
18999.96572157893,645,M
19980.14619290275,901,M
16396.076599663327,26,M
19925.718928536164,746,M
16554.85727175047,40,M
19943.63962440594,1081,M
19962.06647506126,4755,M
18586.326118077766,723,M
19959.115593606613,2069,M
19958.404543455417,1283,M
8753.311685129936,64,M
9518.764836171404,58,M
19605.717442376383,11,M
16769.144999390264,217,M
19473.15944160722,105,M
18081.262242737164,15,M
12521.250788665962,724,M
14524.584753411493,87,M
19426.102779814373,782,M
19998.673646503586,376,M
19410.72698326558,67,M
12580.37088790938,2,M
19895.60242706546,3795,M
13657.60887430636,153,M
19939.961079203953,213,M
19974.9436062038,3764,M
19806.017632444153,6598,M
5648.582359650792,13,M
19928.691099389485,1009,M
19980.45818720962,618,M
15476.260211806453,59,M
10389.96054328709,5,M
18688.144749552343,150,M
19445.332952038876,1528,M
19103.89309195833,175,M
19687.88370301264,119,M
19916.15562823887,1008,M
19991.381701301645,1707,M
19044.653899881614,1168,M
19636.04889290012,3839,M
10494.860514757189,10,M
19617.13127420592,3748,M
19952.470636547558,4734,M
15069.54757092702,387,M
19366.486884686572,156,M
11417.214156332426,58,M
19713.562820172567,218,M
17204.507117534304,21,M
19492.601240829004,1441,M
18223.36865067466,442,M
19900.999699644577,1994,M
17795.402804379057,32,M
901.2660889810289,6,M
16873.772294928167,2,M
19248.795946746228,391,M
16385.461135417696,187,M
8827.930224723934,131,M
19799.472555108758,2099,M
17078.155374049962,87,M
18418.267048426114,165,M
18340.873026271795,256,M
19258.859357970687,585,M
18339.17923193019,8,M
19957.417794320343,2062,M
12859.528907066699,387,M
19575.70698058713,4243,M
17445.782872840802,221,M
19577.77248973921,2140,M
19731.393248272783,39,M
18461.741754975275,86,M
19939.11641351137,6984,M
5262.997337429907,17,M
17101.410322266154,60,M
19319.213418683885,46,M
19844.097239490304,768,M
19978.74380057609,7264,M
18043.575375541644,4,M
5165.753698079958,58,M
19529.215152133977,49,M
18105.19842284842,711,M
16124.972618059875,153,M
15984.281010912555,326,M
19686.351303787767,211,M
19463.296005565313,292,M
19985.529735267864,1875,M
19928.738407752993,444,M
19864.551208617697,6886,M
19989.349476452175,2178,M
15222.608156174849,71,M
6312.528999233421,4,M
19169.561064708672,117,M
14844.911613934724,210,M
19953.550256707465,5604,M
6632.6952106771505,58,M
17764.014210241297,249,M
19687.873462316136,5335,M
16194.155823462044,724,M
11182.295353022724,52,M
13534.44950643458,135,M
19997.42479444591,348,M
18061.132363193,24,M
15618.016927603661,45,M
19553.896491970656,57,M
19996.661388740624,330,M
1648.6640829502194,13,M
19040.43030421591,514,M
19645.61963275526,2454,M
19903.40253449914,4892,M
7856.632048479852,15,M
19891.29580572432,565,M
8038.8075082593505,93,M
19170.57131184235,1397,M
19397.85853734651,3,M
19051.03334477152,17,M
18852.18413353202,43,M
18404.544876699547,836,M
19758.726401945256,5436,M
19055.421622935082,7,M
17903.662353451633,51,M
6744.815422014473,5,M
12349.747137442098,4,M
15476.28968936855,4,M
18909.83944235493,74,M
17811.70911637466,110,M
4804.684827340615,64,M
19671.268286642637,943,M
14553.828910927512,135,M
19886.91144624151,1919,M
19958.6474234327,967,M
19943.156958297954,2473,M
17111.182016298746,945,M
18137.620148336133,155,M
19580.287319152645,278,M
19922.284743054643,1717,M
12621.410444444355,84,M
19779.611353117954,3536,M
7006.679095932403,17,M
19165.754899088573,83,M
18389.48772820908,86,M
19982.641755627785,7098,M
19693.589308067356,4933,M
15896.287514255382,8,M
19983.779253005785,2791,M
18658.634291175702,725,M
19941.66584951365,52,M
19882.869600398786,5703,M
18665.811338057632,141,M
19784.498942643244,661,M
19988.732912494153,228,M
19987.073817162567,2004,M
19816.31226134805,375,M
18036.969791694784,86,M
16406.359056797053,25,M
19620.65549861822,1068,M
19986.778395882695,3339,M
19880.56417341729,703,M
19659.019934854754,1728,M
19928.36554042997,5930,M
18977.733592473272,183,M
19593.850587592813,907,M
19924.592885769795,3420,M
19973.002453098426,4100,M
19799.429711452354,5130,M
18108.037914605025,624,M
19678.95321693005,1415,M
17531.905990904328,48,M
16943.685922815337,6,M
19655.044462511923,24,M
19985.265889677234,3182,M
19991.43387863267,4347,M
17983.179264386992,536,M
19108.76627159182,272,M
19950.810253623433,3018,M
11388.223637132514,26,M
19351.268509486305,1745,M
19974.96196095873,4252,M
19190.738995869706,51,M
19234.015365973402,11,M
18353.408468107697,175,M
18497.009117877282,26,M
19853.854079821398,461,M
17810.436669399907,45,M
19722.863181799552,400,M
19877.126137458574,786,M
16396.526751777503,4,M
3762.9564845709774,13,M
17138.153630922225,24,M
19635.419257725585,5320,M
19960.54600958227,1549,M
19779.011522128472,45,M
15619.022408603194,34,M
19789.701235072087,862,M
18436.77343341511,36,M
19769.104430499978,2688,M
19981.75646049673,615,M
4849.266930641509,55,M
2465.274474245292,9,M
19983.037914110162,3273,M
19305.072485889283,1397,M
16190.077210887439,762,M
19928.89175505155,477,M
19525.231394884424,150,M
19967.081840962175,1978,M
19738.09859530144,1394,M
19469.994054852807,520,M
7998.768286001842,10,M
19667.13882957906,10,M
19855.143915881446,1873,M
11723.477228441894,4,M
18933.471791013737,101,M
19836.60810282,1969,M
16963.61179401392,71,M
19228.782617198744,535,M
19724.473733113693,1183,M
19884.580871078222,1566,M
11316.866184518456,7,M
19179.77488125258,431,M
19808.22323434579,2752,M
10398.035593318567,15,M
11100.174850990701,26,M
19659.508480575663,3301,M
17314.20285218192,271,M
19265.09123698092,2229,M
19813.785751749223,877,M
19809.426770371098,656,M
19958.585190693586,1896,M
19973.87111923635,825,M
19529.897592966026,945,M
19444.845920676813,786,M
14050.689546655198,24,M
19994.055320419473,1436,M
19820.146356733647,362,M
19745.05049558714,963,M
19745.800962848876,438,M
19904.24183194237,3559,M
16142.859461561513,524,M
19863.254739892385,166,M
14963.671617557564,84,M
7788.044778748928,17,M
14950.989085203946,64,M
13708.776153711387,58,M
19911.82027451172,7293,M
18289.38489075997,877,M
19992.280822958684,5277,M
19930.877490276947,6721,M
18480.8591488195,9,M
18123.608173841894,42,M
18911.139475880304,344,M
19447.058204621673,308,M
19915.68744615563,787,M
19976.103802802314,1047,M
19253.14087234226,224,M
19174.63619915597,58,M
13987.504795361356,9,M
19852.138531947843,6022,M
19843.0206769918,1158,M
19973.83612624417,3736,M
19657.997400585507,220,M
10713.147142722244,59,M
19896.833012486586,6996,M
18466.09759702106,652,M
15337.419327019135,135,M
19886.62608143591,694,M
15818.146447896572,12,M
11797.210499331251,17,M
19767.67409987511,2042,M
13043.84400389586,7,M
13611.848521194048,51,M
19990.416514762815,7221,M
19969.974917949996,3708,M
19781.23386645546,4985,M
19890.720033136415,863,M
19614.95410885216,143,M
19528.87322934379,1172,M
19607.860949420054,7087,M
14204.702314972705,387,M
18714.715862559653,2042,M
13838.20802593371,58,M
19391.794035578205,40,M
19844.425400492037,4982,M
1819.8149358437583,9,M
16593.332671845972,153,M
19253.204429027202,55,M
17011.075336197468,45,M
19347.636894824533,114,M
2372.5604484936875,10,M
19903.99065772963,586,M
13189.16966555341,24,M
10629.82755226422,724,M
11506.713377901457,15,M
19713.265546823324,2252,M
18833.233158391755,57,M
19954.430116026757,2333,M
19572.091000895463,42,M
15877.858696855474,151,M
19737.597772511697,754,M
19675.498953696835,5632,M
19998.20589400676,2287,M
19015.83139562684,337,M
19396.893717623458,502,M
19569.00578186503,1460,M
19559.409175293997,726,M
19984.805392186165,1311,M
19880.1226952267,214,M
19602.404096928047,16,M
19864.287022259316,108,M
19205.934088153645,187,M
19892.194891378942,1258,M
19738.4551011942,230,M
19711.81482857228,2870,M
18375.76858267666,11,M
19245.1379103031,442,M
6579.407984280496,6,M
19216.184107937657,431,M
6789.8174922109465,153,M
19674.334414472614,7230,M
19898.340779548107,1962,M
19998.9454852652,395,M
19641.66504766987,9,M
19658.50745914575,584,M
19367.218492200944,614,M
19770.67558785357,245,M
10967.932304215637,131,M
19295.599796787534,201,M
19651.19800692116,1687,M
19925.064391806623,3009,M
4390.070416362229,5,M
19936.30220116216,6555,M
19982.96124974162,3653,M
19943.92392015106,1055,M
17269.443818120853,84,M
13437.391472876603,153,M
14204.203465946675,22,M
6915.873184393845,93,M
17773.749287615985,56,M
19739.60569408636,464,M
19780.792919228115,1710,M
17937.8727812726,13,M
19795.69651064558,1641,M
15646.772660589651,5,M
19874.502378443354,1788,M
17895.897138527816,262,M
19780.33648693225,374,M
19947.68812175534,3815,M
19869.403274547658,3478,M
19332.417374122084,153,M
19352.68955693012,83,M
19762.28744782265,853,M
10026.256072517348,15,M
13775.87394411813,724,M
19409.859260244335,172,M
19624.73088533488,6748,M
12790.813401730087,2541,M
19972.657128374263,1810,M
19922.90717431902,4996,M
19994.34889899816,1257,M
17541.05889612605,249,M
19983.05780233879,930,M
17265.091491851188,498,M
19910.891963422528,3017,M
7376.37622834111,55,M
19408.58766789369,3534,M
19979.907457639794,3761,M
5248.119561180379,2,M
19124.564017789045,724,M
19789.55658421701,1436,M
19838.486373867087,289,M
19888.054374861487,3781,M
19950.119440432154,2687,M
19989.909989621647,3244,M
19615.418922733865,2064,M
19616.125542764512,456,M
19298.233528746947,285,M
15044.26673208288,1181,M
19676.851170758462,1073,M
19856.16273228279,1871,M
15469.88417228986,60,M
19067.20223898781,732,M
19901.409257406372,2003,M
4630.822320889959,4,M
18680.964154525267,5622,M
19981.39852682333,437,M
19747.761835378613,1425,M
18909.882226144076,5,M
19876.472305289597,2646,M
19022.636065843417,4008,M
19346.157582362503,370,M
19416.024206607246,3301,M
19303.299603776428,118,M
18860.097006554104,2252,M
17800.993691294083,2,M
3365.3492715728316,10,M
18439.336114919937,5808,M
18098.600216240953,52,M
19191.43327608994,158,M
19818.56060841649,189,M
19999.513029805,3947,M
19181.29381485538,10,M
19745.703397728652,3086,M
18154.188257234953,65,M
19547.15305482724,1223,M
19963.75536598002,1014,M
18145.855909551938,202,M
19316.737483095345,233,M
17672.846817691123,1918,M
19513.421165553907,2805,M
19261.31722930643,102,M
19451.94697350444,83,M
19985.163992254682,5970,M
19888.807140678382,57,M
19701.13459682865,5165,M
9886.379524290256,6,M
19827.8103618959,347,M
13315.430064995682,58,M
19937.801549807977,7035,M
14858.089898482425,103,M
7940.052423584247,15,M
19874.506661327217,6854,M
19962.164380639428,758,M
16547.328613643476,153,M
18538.816116219085,53,M
19085.191002903557,1541,M
13895.157902800247,22,M
14997.741002466413,12,M
19871.506491103744,738,M
19913.07964749505,2176,M
19967.454254576427,6615,M
19233.0682409279,1408,M
19983.558821414095,1120,M
8748.55402747921,51,M
19215.713903150834,105,M
18929.86558955679,27,M
4886.669408793859,4,M
4342.280371045126,15,M
19545.17513263856,116,M
19930.414163428286,5228,M
19054.765152162072,438,M
14173.325987660593,7,M
19963.01151309135,5864,M
17710.16278613104,7,M
19994.45106196166,1516,M
19903.201349773422,7008,M
19963.98851766529,2915,M
19976.10992102252,1186,M
19927.368881773044,1618,M
18756.87689683952,1265,M
15636.641660577801,945,M
19604.653744300893,969,M
18923.41259901886,7,M
6313.854504871336,52,M
17240.64677097594,39,M
18342.840919641705,152,M
19674.828856610413,196,M
19861.0596931155,878,M
16214.801496219778,45,M
19248.167257515408,438,M
7230.320718080117,5,M
10539.508696576951,2,M
19962.015361816455,4685,M
19905.444577133563,3693,M
6757.57909846302,724,M
17596.89373462664,498,M
19985.818062896575,563,M
19911.585431966672,2826,M
19719.835181854207,6973,M
19281.881278298126,1144,M
19806.560091535346,1825,M
18053.5132581869,34,M
19929.24770260742,68,M
19978.58368050698,2892,M
19414.430622308846,97,M
16757.780936243216,71,M
19214.60762751604,415,M
16993.833791107998,103,M
18621.28363387087,187,M
19901.882933686495,801,M
19257.129969174643,58,M
11192.802892653666,131,M
5301.472642775514,2,M
19620.700508677903,1910,M
18211.877331565374,262,M
19762.81551929591,5598,M
19909.01060973956,1873,M
19612.71868621962,1728,M
19899.2361180408,114,M
19972.488875490777,2478,M
19790.26680157087,5056,M
19991.996218892276,867,M
19493.781507649433,558,M
13608.76942030228,2541,M
19954.517069293855,487,M
19672.516758562077,84,M
19609.32019233507,395,M
19828.433633379675,4490,M
19998.13933438891,181,M
19951.768598063794,5252,M
18151.024361509204,60,M
18845.70667266173,812,M
19848.56728065923,1304,M
16050.891408192687,27,M
19881.373947412867,209,M
16763.561975967325,45,M
11220.107322448455,26,M
19728.469048713578,6655,M
17980.585179650265,353,M
16756.962823486305,120,M
14441.384296373248,6,M
15638.377729710135,71,M
19805.476432933472,980,M
18212.959882023002,1073,M
8758.736214340994,131,M
5813.605932775469,22,M
18071.094987172775,353,M
19966.614048144376,1889,M
18931.082243109213,2541,M
19591.296468851277,310,M
17600.699339706895,412,M
19971.6563766369,4724,M
18284.359707947642,310,M
16375.129241804067,3,M
19943.734798157886,6748,M
12418.45155360222,3,M
18598.603793181934,38,M
19720.701263194922,674,M
19270.148664228065,1791,M
18988.712355547825,675,M
18217.68776879773,16,M
19904.32448150311,45,M
19906.36194396005,2236,M
19907.0377513758,456,M
9215.735077655676,17,M
19962.82757286457,137,M
19709.479983123056,669,M
14503.370329447134,15,M
19892.116637645893,3752,M
19922.53564658194,1773,M
15406.330885756766,187,M
19868.861278501667,1877,M
16813.489805123703,59,M
11084.991000038677,6,M
19446.515521204707,153,M
19256.244238565545,387,M
19981.36597330311,1454,M
9264.680330354766,17,M
19435.910567545372,310,M
19596.96054792387,54,M
19982.207926847357,5169,M
14435.860345309278,15,M
19871.9609279012,711,M
19338.58657283868,3553,M
18422.525619025706,59,M
19955.66857625581,1982,M
19840.09610197317,3454,M
19975.712838586154,1406,M
12758.7908771585,3,M
15593.23086969403,945,M
19727.998333456133,7374,M
19555.18932357453,482,M
6279.075808244357,58,M
19901.143134328824,5216,M
19887.53290744672,6022,M
18334.120280489515,74,M
13526.643912869484,22,M
19990.06573011394,796,M
14940.525367343986,59,M
18497.64493631176,28,M
18534.7809570502,13,M
19292.331166568965,163,M
16926.65257784859,286,M
17774.211860047308,101,M
18917.10045473434,60,M
8795.856224186735,103,M
19440.369547843497,2401,M
14080.337877047492,198,M
19839.33555186098,2042,M
19912.76215364054,1564,M
19836.556028231906,3810,M
19239.89396318277,307,M
19941.52152651264,5998,M
19472.14347518943,2630,M
18022.147315100967,371,M
19969.263662333276,5430,M
19996.220804456156,327,M
15946.824012872326,114,M
17792.676782747163,60,M
17924.761946178674,535,M
19592.30058687544,88,M
15748.59571816354,37,M
19950.791059849904,5808,M
19902.5331918796,4515,M
19973.130319702705,6153,M
15587.132284668305,120,M
18775.553883673732,12,M
19687.87541356132,418,M
18956.61723486223,777,M
19983.480390690533,3965,M
19961.721024511386,379,M
19927.237627005536,2543,M
19981.416954408312,3143,M
19960.144006952363,2330,M
17486.908966923056,120,M
13297.32696134212,60,M
17753.20345305444,57,M
15936.697559333898,22,M
19896.097263322514,7474,M
18723.506867079737,877,M
18220.629281800084,723,M
19375.459658658187,401,M
16891.77057517432,110,M
18649.28358047328,101,M
19824.877436128492,1489,M
16866.551229142784,64,M
19349.89056366426,794,M
16024.92548675694,138,M
19989.02176458306,980,M
19968.25860850124,3245,M
19347.514262597553,472,M
19755.76195959728,7263,M
19266.889833097764,82,M
19878.148469761,3830,M
19943.93173229558,356,M
16103.763195323492,9,M
19990.469768572475,2855,M
19642.044565992775,359,M
19967.71652269606,6122,M
19994.620367903524,1771,M
19978.31556870617,7113,M
19839.52521476524,1178,M
19708.635801353656,1315,M
19753.174253890575,193,M
19638.31084309487,1320,M
19925.637595442902,1101,M
19085.438292750398,261,M
19548.73788226465,3835,M
19950.442960862125,6790,M
18272.929060708182,721,M
19918.746714144414,1611,M
19742.012152230785,245,M
19984.825471869066,5390,M
4170.289592135337,22,M
19334.925300239862,576,M
17712.156835291014,535,M
19826.847795657875,243,M
19918.154196749656,2042,M
19929.300058100936,953,M
12286.828962118823,59,M
19935.829262915755,1528,M
16653.01934071741,15,M
8260.624748045322,58,M
18803.380412968716,364,M
19940.868096665723,254,M
19897.845605334744,2933,M
18161.122483205112,42,M
19088.94349655563,753,M
19993.224367257964,1749,M
19485.38570643836,28,M
17593.016907600526,93,M
15890.503447994217,138,M
16395.278864738193,155,M
11586.018048201191,103,M
18066.60588831165,221,M
19877.83611543198,1131,M
19995.486707693337,6807,M
19331.810184862832,431,M
19249.845343933368,536,M
4527.894670069241,10,M
1374.7581315421498,9,M
18604.24386431928,105,M
19980.65456932954,6595,M
10833.561371127778,724,M
18486.63132400505,165,M
19948.904952815927,6886,M
18061.730277949016,263,M
19085.40248531823,1379,M
19283.59531746431,121,M
12641.332748473407,10,M
11056.362013746499,22,M
18623.68883457457,78,M
14773.560892905665,24,M
19997.828262362236,193,M
91.74362402293086,13,M
19864.814274517357,876,M
19936.47171424158,945,M
19229.392709318403,2428,M
19928.67353768246,2102,M
19631.720468179676,287,M
19840.60295851558,2297,M
18591.926357932523,57,M
19790.441998180453,2456,M
19793.359460818934,5528,M
19950.985572291953,3927,M
18478.655886970413,71,M
19989.97694483904,6336,M
19659.24009055755,131,M
18706.11401239889,762,M
19361.650617105435,661,M
637.0700226288319,6,M
17776.69425525225,22,M
19985.28094264211,5774,M
13481.828233235157,10,M
19922.394235828844,2981,M
19338.09043206032,549,M
16722.067770396006,93,M
18748.028974104636,157,M
19265.512436566794,794,M
17826.740779316082,28,M
19998.26794458166,335,M
18957.171059809276,395,M
19833.434960170143,305,M
5751.190902356032,6,M
19884.36092444138,588,M
19927.259382793756,1522,M
18211.450246511456,524,M
19070.707677948554,645,M
15709.016923801239,20,M
19965.478158774804,6761,M
15875.450836548009,139,M
14199.464771554049,42,M
10439.167753784493,6,M
18293.09706409034,5398,M
19037.121740814033,196,M
19216.140212918952,1005,M
19433.252686366668,292,M
19370.464328761216,14,M
19906.091702946353,1359,M
16075.907147391988,187,M
19632.2879981739,713,M
18000.451477966308,337,M
19715.145763563858,999,M
19544.596014400144,577,M
19874.360292853336,1031,M
18448.033535606617,1744,M
19021.117902218284,120,M
19960.921819008134,4205,M
19199.0653453388,25,M
13022.828023816397,326,M
19996.088105800103,457,M
15403.040862266625,9,M
19977.821717429397,594,M
19439.646578129767,1338,M
19941.215949547797,2326,M
9927.471270631642,6,M
17762.056919420225,261,M
18906.494552960918,395,M
1774.529920693479,9,M
17142.62836675025,5,M
17409.229883924283,17,M
19990.526345621976,219,M
17065.657098294916,55,M
19224.343970630078,38,M
1011.2383468979358,5,M
19912.84441158068,271,M
17419.174298647107,202,M
19691.730031285446,180,M
19017.368261730266,7,M
19356.915034725243,584,M
17774.468026885315,51,M
19195.20239542135,591,M
5633.337981232182,6,M
5271.303966336352,6,M
19070.39901535288,675,M
17841.114393852975,271,M
18874.293495416714,753,M
19999.10105307985,6836,M
19683.389642343933,1689,M
19124.24623007429,472,M
18782.475128792976,19,M
19444.01045559497,65,M
18993.667641536445,40,M
18710.187658996092,4005,M
17262.282637695764,1918,M
19916.067021279407,1789,M
19977.66555446177,3558,M
1188.4954461213404,93,M
17917.44382995292,175,M
19232.106054460888,84,M
19745.397370458588,1013,M
18246.97627068809,9,M
19867.27161994875,6983,M
18763.360845786567,58,M
19653.34660571102,541,M
19989.19215403385,510,M
18307.99661959675,1552,M
19980.75735053103,3635,M
18002.517005478934,787,M
18502.623226244537,86,M
19951.986157358653,6134,M
19880.314482910213,2910,M
18900.658642520957,256,M
18415.89240437846,4005,M
19637.85693010435,1399,M
19807.137555656675,2178,M
19891.9650220963,3561,M
19939.464341976593,755,M
19989.09274430311,5437,M
18130.29693748278,220,M
16977.666780619966,25,M
10323.96661057695,5,M
17040.479466598936,161,M
17748.799192867427,442,M
19947.2970897841,36,M
12042.935124583872,34,M
18998.1601028641,491,M
19968.547473711962,3289,M
19526.420769061453,1681,M
19168.19674313871,2252,M
18627.408630773636,7,M
14002.851009616377,24,M
6949.998489148577,22,M
17149.341288759486,945,M
6721.376938140463,2,M
19231.10505386545,172,M
19691.074163707155,339,M
19956.398201859396,407,M
19973.015488828914,995,M
19992.348788845775,6957,M
18843.58683498179,221,M
19480.02341839507,1144,M
19566.562251634772,1437,M
19014.588301316417,1443,M
1935.1408897022584,93,M
17487.664109040725,85,M
19617.0488456931,217,M
19472.177486174234,626,M
19779.125192631473,794,M
19067.074949252084,2223,M
19963.863780872245,4137,M
19046.18834381157,449,M
17300.476141269886,10,M
8682.150154998,55,M
19770.0695718776,997,M
17808.47042151622,217,M
12783.2292650978,5,M
13663.297932525405,326,M
19518.325465079848,6,M
17386.10203000408,36,M
19800.30821401656,1495,M
19435.657021360283,1247,M
19892.64007979417,1254,M
19616.19340847366,303,M
19399.126548602344,60,M
16618.07954395768,27,M
13690.456859633703,131,M
19729.107005412545,375,M
15949.771711739819,139,M
17798.030376486033,4008,M
420.9153241767098,9,M
19648.32439382886,306,M
15745.028578258745,102,M
19955.649040776065,1675,M
19887.82466913306,127,M
19408.98065222848,4535,M
16193.98363088107,45,M
19349.124524290488,1235,M
7658.143927489763,52,M
18644.00763939278,339,M
11652.874952984825,6,M
19489.47620888594,482,M
19552.04176880786,254,M
14307.236291338177,8,M
6270.418699500683,2,M
19283.85368152141,770,M
19189.897303454323,88,M
18263.547777291853,52,M
13805.981849787779,59,M
14420.023446983649,24,M
19862.313547330978,1396,M
18625.55880912048,139,M
19792.92787493937,148,M
19429.315410242732,117,M
19959.434808501566,4536,M
15405.082419900908,221,M
18463.017733933513,5622,M
18318.49467275708,28,M
19738.680490595118,5259,M
19985.65539856367,353,M
16443.862165097213,198,M
19960.374113358783,40,M
17650.469211485488,128,M
19821.313606960826,191,M
19951.89166159587,1409,M
19966.643306481717,3,M
11526.872327035422,131,M
19643.737433846713,1145,M
19844.140330371905,788,M
10076.170322151973,59,M
19967.750038348167,1832,M
17919.927764826312,43,M
17146.285363997024,84,M
19631.74752339336,105,M
19263.705353331003,1554,M
9791.745573858952,22,M
6511.691408800124,103,M
17345.799850799107,46,M
16694.60656553051,85,M
18767.478546697737,151,M
18119.198249733636,245,M
19367.34957243686,2665,M
17837.89464439257,615,M
19529.664735375103,384,M
19858.282150697993,3161,M
13187.990054114023,8,M
19949.125775293014,2164,M
19447.310648138675,100,M
